"zipcode","description","garageSpaces","hasAssociation","hasGarage","hasSpa","hasView","yearBuilt","latestPrice","latest_salemonth","latest_saleyear","numOfPhotos","numOfAccessibilityFeatures","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","numOfWindowFeatures","numOfCommunityFeatures","lotSizeSqFt","livingAreaSqFt","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories","orig.id"
"78717","AMAZING LOW PRICE IN AVERY BROOKSIDE-Fantastic investment, as Brookside section pricing is nearly all $500's to $700's. It's a 1 1/2 story floorplan everyone wants. Open, airy, & 1 block from Avery Ranch Amenities, it's hard to find a reason not to jump on this one. Open concept layout w/ beds down. Upstairs can be man-cave/bedroom/game room. Just a hop, skip, & jump to new Apple campus. Well-maintained & ready to go, it really is a unique opp'ty at a time when nearly nothing is available east of Parmer.",0,"TRUE","FALSE","FALSE","FALSE",2004,450,"7",2019,26,"0",3,2,1,1,0,0,0,8189,2741,2.66666666666667,8.33333333333333,1481,16,3,4,2,"7091"
"78704","Prime Barton Hills location!  Beautiful, over 1/3 acre lot backs up to the Greenbelt.  Classic Barton Hills home with updates and a pool.  This home feels so private once inside and in the backyard.  The Greenbelt views, lush landscaping, completely fenced-in yard, spacious deck and pool provide a peaceful oasis just minutes from Downtown.",2,"FALSE","TRUE","FALSE","FALSE",1973,849.5,"5",2020,47,"0",0,2,1,1,1,0,0,16117.2,1776,1.1,6,1195,16,2,3,1,"12292"
"78731","Incredible, corner lot in Northwest Hills. Open floor plan with vaulted ceilings, home office and formals and casual living and dining spaces. Complete with outdoor living as well as a screened porch. Master + one bedroom and additional bath downstairs with two bedrooms up. This neighborhood has so much to offer with very mature trees and access to all that coveted Northwest Hills has to offer.",2,"FALSE","TRUE","FALSE","FALSE",1975,825,"8",2019,30,"0",7,2,2,1,0,0,0,15681.6,3221,0.633333333333333,7,1483,16,3,4,2,"2274"
"78723","Majestic home in Red hot East Austin. Located in the Springdale Hills neighborhood, she is just minutes from downtown Austin, University of Texas, HTU, and 6th street... practically the heart of the city. Recently updated, with a little fine tuning, it will be perfect. Additional room added by previous owner adds more square footage.",0,"FALSE","FALSE","FALSE","FALSE",1971,295,"4",2019,1,"0",2,1,0,0,0,0,0,8712,1325,2.43333333333333,3,719,15,2,3,1,"8804"
"78730","AMAZING hardwood floors welcome you into this home.  Formal living and dining feature excellent natural lighting and very high decorative ceilings.  Loft is open to spacious family room with fireplace.  Kitchen cabinets are white and are surrounded by stainless appliances.  Master bedroom is large and featured tray ceilings and shutters.  Over-sized walk in shower with Jacuzzi tub highlight the master bath.  Two bedrooms, a bath and bonus room upstairs!  Wonderful River Place neighborhood!",0,"TRUE","FALSE","FALSE","FALSE",1996,550,"6",2018,37,"0",3,1,0,0,0,0,0,9570,2862,1.43333333333333,7,1381,16,3,3,2,"1372"
"78744","1911 Melissa Oaks Ln, Austin, TX 78744 is a single family home that contains 2,217 sq ft and was built in 2005. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $336,448. The Rent Zestimate for this home is $1,950/mo.",2,"TRUE","TRUE","FALSE","FALSE",2005,260,"1",2018,1,"0",6,2,0,0,0,0,0,6260,2217,2.63333333333333,5.33333333333333,1057,14,3,3,2,"1583"
"78749","Beautiful Legend Oaks home within walking distance to Mills Elem. Acacia hardwood plank floors greet you and lead you through much of downstairs in this airy plan filled with light and soaring ceilings. Newer stainless Kitchenaid dishwasher and Samsung, 5-burner/griddle range top off  the upgraded granite kitchen.  Sunken family room w/gas fireplace. A/C in 2015 and gorgeous cedar, screened-in, covd. deck for your grilling parties. Private yard w/large oaks. Upgraded baths also! Quick drive to downtown!",0,"TRUE","FALSE","FALSE","FALSE",1993,355,"12",2018,37,"0",3,1,0,0,0,0,0,5837,2130,1.66666666666667,8,1655,17,3,4,2,"10837"
"78744","Desirable SE Austin community across from Easton Park-Just 10 miles to DT Austin.   Beautiful home featuring Gourmet Kitchen open to the Living Area, great for entertaining.  The Master Bath has Extra Long, Counter Height, Double Vanity and bonus Double Closets.  Beautiful Crown Moulding in this home with a Split Bedroom Floorplan.  You will LOVE spending time on the Covered Patio and Nice Yard for the Pets and Family.  Plus whole house gutters with this home!",2,"TRUE","TRUE","FALSE","FALSE",2019,279.9,"6",2020,21,"0",2,2,1,0,0,0,0,5749,1491,3.46666666666667,3.66666666666667,1532,12,2,3,1,"5039"
"78736","Beautifully updated home in desirable Windmill Run neighborhood in SW Austin. Spacious family room w/vaulted ceilings & natural light overlooks large backyard &patio, perfect for relaxing/entertaining. Open floor plan w/3 beds, 2 baths + 2 bonus rooms w/AC in converted garage - could be add'l bedrooms, offices, play area, gym, storage, etc! Award-winning schools & great community w/park. Just 15min from downtown, easy access to major highways, near HEB, shops/restaurants! *Buyer to verify sq. footage",2,"FALSE","TRUE","FALSE","FALSE",1982,237,"4",2020,19,"0",5,2,2,1,0,1,0,7492,1571,3.56666666666667,6.66666666666667,1698,17,2,3,1,"4593"
"78729","Updated 1 story in established NW Austin's Springwoods neighborhood! 3 large bedrooms, 2 full remodeled bathrooms, updated kitchen, high ceilings and updated fixtures throughout with a contemporary feel. Additional features include all hard flooring throughout (no carpet), no popcorn ceilings, updated Hardie type siding exterior, roof shingles replaced in 2013, AC in 2010 and water heater in 2013. Award winning Round Rock schools. Conveniently located in the Parmer/183 tech corridor with easy access to employers, shopping, restaurants and coffee shops- just over 2 miles to future Apple campus! Contact Laurie Flood Team for more info: 512-277-7987",2,"FALSE","TRUE","FALSE","TRUE",1984,345,"11",2019,17,"0",2,3,1,2,0,0,0,7448,1798,1.13333333333333,5.33333333333333,1369,12,2,3,1,"12513"
"78721","1803 Adriane Dr #B, Austin, TX 78721 is a single family home that contains 1,879 sq ft and was built in 2018. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $578,634. The Rent Zestimate for this home is $2,750/mo.",0,"TRUE","FALSE","FALSE","FALSE",2018,485,"12",2018,1,"0",8,1,0,0,0,0,0,5227,1879,2,3.33333333333333,635,13,3,3,2,"8852"
"78757","1908 Cullen Ave, Austin, TX 78757 is a single family home that contains 1,287 sq ft and was built in 1952. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $590,389. The Rent Zestimate for this home is $2,200/mo.",2,"FALSE","TRUE","FALSE","TRUE",1952,479,"4",2018,1,"0",7,3,0,0,0,0,0,8712,1287,0.733333333333333,7,1189,16,2,4,1,"13391"
"78747","This one story, 2 bed, 2 bath home is perfect for all stages of life.. Whether you are looking to purchase your first home or your last home, Pacesetter has the floor plan for you. Kitchen island overlooks the dining and family rooms, creating a seamless flow from one room to another.",2,"TRUE","TRUE","FALSE","FALSE",2019,259.521,"10",2019,16,"0",0,2,0,0,0,0,0,5702,1434,2.43333333333333,5.33333333333333,1506,15,2,2,1,"1732"
"78751","Beautiful updated home in the Hyde Park. Hardwood floors throughout. Gourmet kitchen with center island, Sub-Zero refrigerator, stainless steel appliances, and marble and stainless steel counter tops. Open floor plan is great for entertaining. Study/game room can be used as additional bedroom. Downstairs master bedroom and large master bathroom with double vanity and garden tub. New carpet in upstairs bedrooms. Nicely landscaped back yard with shady patio cover. Great location and close to shopping!",0,"FALSE","FALSE","FALSE","FALSE",1929,669,"2",2018,25,"0",6,0,0,0,0,0,0,5837,2505,1.33333333333333,7.33333333333333,1142,15,3,3,2,"13016"
"78752","BOM!  Buyer's remorse (Top of budget) Completely renovated!  Too many extras to name, but flooring is Italian tile (No Carpet Anywhere), Stainless steel appliance, Large Kitchen with ample storage and counter space, painted inside an out, new hardware and fixtures, new roof and much more.  Has a large 2 car, tandem garage with gate, additional storage room and air conditioned room not included in the square footage.  (perfect for office/studio or workout room)  Location, location, location!  A must see!",0,"FALSE","FALSE","FALSE","TRUE",1955,519.9,"7",2019,28,"0",7,2,2,1,0,0,0,10332,1734,0.8,3.33333333333333,841,13,2,4,1,"10447"
"78724","BEAUTIFUL NEW BUILD IN LAS CIMAS NEIGHBORHOOD, ONLY 6 MILES TO DOWNTOWN, PARKS ALL AROUND, HARVEY PENICK GOLF COURSE MINUTE AWAY & EASY ACCESS TO MAIN THOROUGHFARES. OPEN FLOOR PLAN, TONS OF NATURAL LIGHT W/ CONTEMPORARY STYLE OF A CUSTOM HOME. SS APPLIANCES (FRIDGE, MICROWAVE, STOVE, DISHWASHER), CUSTOM CABINETS, BEAUTIFUL COUNTERTOPS, AMAZING MASTER SUITE W/ HIGHT CEILINGS. PRE-WIRED CAT-6 FOR GOOGLE FIBER, PRE-WIRED SECURITY/CAMERAS, SPRINKLER SYSTEM, PRIVACY FENCE, REMOTE CONTROL GATE AND GORGEOUS HERITAGE IN FRONT!",0,"FALSE","FALSE","FALSE","FALSE",2019,495,"8",2019,40,"0",5,1,1,3,0,0,0,8363,1843,1.56666666666667,3.66666666666667,680,14,3,3,2,"3572"
"78757","This Crestview cottage is filled with natural light and features four bedrooms and three full baths. Remodeled in 2017, the updates include polished concrete floors, baseboards, stainless appliances, marble countertops, and fresh paint throughout. All appliances convey, and seller is offering one year of home warranty coverage. Phenomenal location only 5-10 min to the Anderson Village shopping & entertainment district - Alamo Drafthouse, Hopdoddy, The Goodnight, Cover 3, and more!",1,"FALSE","TRUE","FALSE","TRUE",1958,460,"3",2018,1,"0",6,2,0,0,0,0,0,6098,1421,1.4,7,1189,16,3,4,1,"2985"
"78739","6509 Estana Ln, Austin, TX 78739 is a single family home that contains 2,889 sq ft and was built in 2012. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $679,497. The Rent Zestimate for this home is $3,250/mo.",4,"TRUE","TRUE","FALSE","FALSE",2012,650,"12",2020,28,"0",1,2,2,1,0,0,0,9147,2889,2.3,9,1755,18,4,4,2,"6575"
"78756","Awesome Brentwood Fixer-Upper or Investor Opportunity!!!  Beautiful mature trees!  The windows are less than 2 years old and are double pane low E as is the door upstairs.  Appliances are relatively new (2-5 yrs). A/C is about 7 yrs old and furnace is about 6 yrs old.  Nest thermostat is 2 yrs old.",0,"FALSE","FALSE","FALSE","FALSE",1941,340,"6",2018,7,"0",3,1,0,0,0,0,0,6272,1140,2.86666666666667,6,1196,16,1,3,1,"13530"
"78749","Updated one-story home in the highly regarded Sendera of South Austin! An unbeatable floor-plan w/ a huge open-concept kitchen overlooking the living room & breakfast area, enclosed office, indoor laundry room & formal dining space. Retreat home to a spacious master-suite featuring dual vanities, soaking tub, stand alone shower, private water-closet & a massive walk in closet! Plus, an adjacent wing w/ secondary bedrooms & a full bathroom! Enjoy the backyard patio, deck & green space!",0,"TRUE","FALSE","FALSE","FALSE",1996,380,"2",2019,32,"0",2,1,0,0,0,0,0,7187,2105,1.36666666666667,6.66666666666667,1460,16,2,3,1,"12007"
"78745","7206 Shadywood Dr, Austin, TX 78745 is a single family home that contains 1,208 sq ft and was built in 1974. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $417,215. The Rent Zestimate for this home is $1,950/mo.",2,"FALSE","TRUE","FALSE","FALSE",1974,349.999,"6",2018,35,"0",4,2,0,0,0,0,0,8755,1208,0.866666666666667,3.33333333333333,926,13,2,3,1,"5966"
"78735","Impeccably cared for Travis Country Home! Surrounded by mature trees, and nestled among the native Texas landscape this home offers the tranquility that Austin residents have come to love about Travis Country. Close to everything, and miles from ordinary, you are sure to appreciate the quiet ""community feel"" of this established Southwest Austin neighborhood. Prime location with easy access to Loop 1, SW Parkway, and 290, commuting is a breeze! Highly rated AISD schools include Austin High!",0,"TRUE","FALSE","FALSE","TRUE",1978,480,"10",2019,35,"0",3,1,1,0,0,1,0,9016,1778,3.4,5.66666666666667,1332,16,2,3,1,"5429"
"78723","5209 Knight Cir, Austin, TX 78723 is a single family home that contains 953 sq ft and was built in 1955. It contains 3 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $419,010. The Rent Zestimate for this home is $1,800/mo.",0,"FALSE","FALSE","FALSE","FALSE",1955,359,"12",2019,1,"0",3,0,2,1,0,0,0,6534,953,1.66666666666667,5,966,15,1,3,1,"9814"
"78749","Fantastic home in Western Oaks w/attractive curb appeal & backs to greenbelt w/no neighbor to one side.Large family room lined w/windows that gaze into backyard oasis. Eng hw floors.Informal dining area off kitchen & formal dining also makes a great office/flex space & addtl bonus space up. Great sized bedrms, wired for google, tons of storage in garage. Private backyard under canopy of trees backs to greenbelt & has deck & gas hookup for grill. Recent roof, windows, siding & gutters.Phenomenal location!FEMA - Unknown Restrictions: Yes  Sprinkler Sys:Yes",2,"FALSE","TRUE","TRUE","TRUE",1984,460,"11",2020,68,"0",3,2,2,2,0,0,0,10410,2314,3.36666666666667,6,1494,17,3,4,2,"11349"
"78723","Beautiful 3 bed, 2 bath single story home in University Hills subdivision. This remodeled(2013) charmer, situated in quiet North East Austin neighborhood,  boasts tons of natural light! Open floor plan has contemporary touches throughout. Spacious family room with wood burning fireplace & gas lighter. Relax & unwind in large private backyard with firepit! Approx.10 minute drive to UT campus and near Mueller Lake Park. Recent interior paint 05/20. Don't Miss this one!",2,"FALSE","TRUE","FALSE","FALSE",1969,249.9,"7",2020,45,"0",2,2,1,1,0,1,0,9496,1508,1.3,3.33333333333333,569,13,2,3,1,"10257"
"78745","Cute South Austin bungalow.  New roof, HVAC replaced within last year.  Update friendly, move in ready.  Lush yard with a dog run for pet friendly owners.",2,"FALSE","TRUE","FALSE","FALSE",1977,309.5,"10",2020,106,"0",3,2,2,1,0,1,0,8015,1555,0.866666666666667,4,926,14,2,3,1,"9262"
"78759","BACK ON THE MARKET AFT 2.5 months on hold! AMAZING HILL COUNTRY VIEWS & BACKS TO THE GOLF COURSE!  Don't miss out on beautifully remodeled kitchen & everything else the home has to offer. Multiple skylights keep home filled w/ natural light. All windows/gutters new '19. All but 2 ext. doors replaced '15 -'19.  New vanities, lights and mirrors in primary bath and secondary bath in Oct '20. Sparkling pool w/ new deck installed in '19.  Multiple patios & decks allow everyone to enjoy fabulous views. This interesting home offers exceptional architecture making this an entertainer's dream.Restrictions: Yes  Sprinkler Sys:Yes",2,"FALSE","TRUE","TRUE","FALSE",1984,499,"12",2020,94,"0",4,2,1,0,0,0,0,16117.2,3667,2.56666666666667,7,1523,17,4,4,2,"7639"
