"X","name","ethnicity","call","city","quality"
1986,"Brad","white","call","boston","high"
1987,"Brendan","white","no","boston","high"
1988,"Brendan","white","no","boston","high"
1989,"Brett","white","no","boston","low"
1990,"Carrie","white","no","boston","low"
1991,"Ebony","black","no","boston","low"
1992,"Geoffrey","white","no","boston","low"
1993,"Jamal","black","no","boston","high"
1994,"Jay","white","no","boston","high"
1995,"Kareem","black","no","boston","low"
1996,"Kenya","black","no","boston","low"
1997,"Kenya","black","no","boston","high"
1998,"Lakisha","black","no","boston","low"
1999,"Neil","white","no","boston","low"
2000,"Sarah","white","no","boston","low"
2001,"Tanisha","black","no","boston","high"
2002,"Todd","white","no","boston","high"
2003,"Tyrone","black","no","boston","low"
2004,"Tyrone","black","no","boston","high"
2005,"Emily","white","no","boston","low"
2006,"Lakisha","black","no","boston","high"
2007,"Sarah","white","no","boston","high"
2008,"Tanisha","black","no","boston","low"
2009,"Jill","white","call","boston","low"
2010,"Latonya","black","call","boston","high"
2011,"Latoya","black","call","boston","low"
2012,"Sarah","white","no","boston","high"
2013,"Keisha","black","no","boston","low"
2014,"Kristen","white","call","boston","high"
2015,"Latoya","black","no","boston","high"
2016,"Sarah","white","no","boston","low"
2017,"Jill","white","no","boston","high"
2018,"Leroy","black","no","boston","low"
2019,"Meredith","white","no","boston","low"
2020,"Tanisha","black","no","boston","high"
2021,"Emily","white","no","chicago","high"
2022,"Latonya","black","no","chicago","low"
2023,"Laurie","white","no","chicago","low"
2024,"Tamika","black","no","chicago","high"
2025,"Ebony","black","no","chicago","low"
2026,"Emily","white","no","chicago","high"
2027,"Sarah","white","call","chicago","low"
2028,"Tamika","black","no","chicago","high"
2029,"Aisha","black","no","chicago","low"
2030,"Emily","white","no","chicago","high"
2031,"Kristen","white","no","chicago","low"
2032,"Tanisha","black","no","chicago","high"
2033,"Ebony","black","no","chicago","low"
2034,"Latonya","black","no","chicago","high"
2035,"Meredith","white","no","chicago","low"
2036,"Sarah","white","no","chicago","high"
2037,"Kristen","white","no","chicago","low"
2038,"Latonya","black","no","chicago","high"
2039,"Meredith","white","no","chicago","high"
2040,"Tamika","black","no","chicago","low"
2041,"Allison","white","no","chicago","high"
2042,"Anne","white","no","chicago","low"
2043,"Lakisha","black","no","chicago","low"
2044,"Tamika","black","no","chicago","high"
2045,"Allison","white","no","chicago","high"
2046,"Latonya","black","no","chicago","low"
2047,"Laurie","white","no","chicago","low"
2048,"Tamika","black","no","chicago","high"
2049,"Jill","white","no","chicago","high"
2050,"Kenya","black","no","chicago","high"
2051,"Sarah","white","no","chicago","low"
2052,"Tamika","black","no","chicago","low"
2053,"Anne","white","no","chicago","low"
2054,"Lakisha","black","no","chicago","low"
2055,"Sarah","white","no","chicago","high"
2056,"Tamika","black","no","chicago","high"
2057,"Emily","white","no","chicago","high"
2058,"Lakisha","black","no","chicago","high"
2059,"Latoya","black","no","chicago","low"
2060,"Meredith","white","no","chicago","low"
2061,"Aisha","black","no","boston","high"
2062,"Brendan","white","no","boston","low"
2063,"Brett","white","no","boston","low"
2064,"Darnell","black","no","boston","low"
2065,"Geoffrey","white","no","boston","low"
2066,"Greg","white","no","boston","high"
2067,"Jay","white","no","boston","high"
2068,"Jermaine","black","no","boston","low"
2069,"Jill","white","no","boston","high"
2070,"Keisha","black","no","boston","high"
2071,"Kristen","white","no","boston","low"
2072,"Kristen","white","no","boston","low"
2073,"Lakisha","black","no","boston","low"
2074,"Laurie","white","no","boston","high"
2075,"Leroy","black","no","boston","low"
2076,"Leroy","black","no","boston","low"
2077,"Leroy","black","no","boston","high"
2078,"Matthew","white","no","boston","low"
2079,"Neil","white","no","boston","high"
2080,"Neil","white","no","boston","high"
2081,"Tamika","black","no","boston","high"
2082,"Tyrone","black","no","boston","low"
2083,"Tyrone","black","no","boston","high"
2084,"Tyrone","black","no","boston","high"
2085,"Anne","white","no","boston","high"
2086,"Carrie","white","no","boston","low"
2087,"Keisha","black","no","boston","low"
2088,"Latoya","black","no","boston","high"
2089,"Anne","white","no","boston","low"
2090,"Jill","white","no","boston","high"
2091,"Latonya","black","no","boston","high"
2092,"Tanisha","black","no","boston","low"
2093,"Anne","white","call","boston","low"
2094,"Lakisha","black","call","boston","high"
2095,"Sarah","white","no","boston","high"
2096,"Tanisha","black","no","boston","low"
2097,"Allison","white","call","boston","low"
2098,"Carrie","white","call","boston","high"
2099,"Latonya","black","call","boston","low"
2100,"Tamika","black","call","boston","high"
2101,"Aisha","black","no","boston","low"
2102,"Emily","white","no","boston","low"
2103,"Latoya","black","no","boston","high"
2104,"Meredith","white","no","boston","high"
2105,"Aisha","black","no","boston","low"
2106,"Allison","white","no","boston","high"
2107,"Carrie","white","call","boston","low"
2108,"Latoya","black","no","boston","high"
2109,"Emily","white","call","boston","low"
2110,"Latonya","black","no","boston","low"
2111,"Laurie","white","call","boston","high"
2112,"Tyrone","black","no","boston","high"
2113,"Anne","white","no","chicago","high"
2114,"Latoya","black","no","chicago","high"
2115,"Sarah","white","no","chicago","low"
2116,"Tanisha","black","no","chicago","low"
2117,"Aisha","black","no","chicago","low"
2118,"Laurie","white","no","chicago","high"
2119,"Sarah","white","no","chicago","low"
2120,"Tamika","black","no","chicago","high"
2121,"Aisha","black","no","chicago","high"
2122,"Emily","white","no","chicago","low"
2123,"Laurie","white","no","chicago","high"
2124,"Tanisha","black","no","chicago","low"
2125,"Ebony","black","no","chicago","high"
2126,"Laurie","white","no","chicago","low"
2127,"Meredith","white","no","chicago","high"
2128,"Tamika","black","no","chicago","low"
2129,"Latoya","black","no","chicago","high"
2130,"Meredith","white","no","chicago","low"
2131,"Sarah","white","no","chicago","high"
2132,"Tamika","black","no","chicago","low"
2133,"Allison","white","no","chicago","low"
2134,"Jill","white","no","chicago","high"
2135,"Kenya","black","no","chicago","high"
2136,"Latoya","black","no","chicago","low"
2137,"Ebony","black","no","chicago","high"
2138,"Emily","white","no","chicago","high"
2139,"Jill","white","no","chicago","low"
2140,"Lakisha","black","no","chicago","low"
2141,"Allison","white","no","chicago","high"
2142,"Emily","white","no","chicago","low"
2143,"Kenya","black","no","chicago","low"
2144,"Tamika","black","no","chicago","high"
2145,"Anne","white","no","chicago","low"
2146,"Kristen","white","no","chicago","high"
2147,"Lakisha","black","no","chicago","low"
2148,"Tamika","black","no","chicago","high"
2149,"Anne","white","no","chicago","high"
2150,"Carrie","white","no","chicago","low"
2151,"Latonya","black","no","chicago","high"
2152,"Latoya","black","no","chicago","low"
2153,"Brad","white","no","boston","low"
2154,"Brendan","white","no","boston","high"
2155,"Brett","white","no","boston","low"
2156,"Carrie","white","no","boston","high"
2157,"Ebony","black","no","boston","low"
2158,"Emily","white","no","boston","low"
2159,"Geoffrey","white","no","boston","low"
2160,"Greg","white","no","boston","high"
2161,"Greg","white","no","boston","high"
2162,"Hakim","black","no","boston","high"
2163,"Jamal","black","no","boston","low"
2164,"Jamal","black","no","boston","high"
2165,"Jermaine","black","call","boston","low"
2166,"Kareem","black","no","boston","low"
2167,"Keisha","black","no","boston","high"
2168,"Kristen","white","no","boston","high"
2169,"Lakisha","black","no","boston","low"
2170,"Lakisha","black","no","boston","high"
2171,"Latonya","black","no","boston","high"
2172,"Latonya","black","no","boston","high"
2173,"Latoya","black","no","boston","low"
2174,"Latoya","black","no","boston","high"
2175,"Latoya","black","no","boston","high"
2176,"Laurie","white","no","boston","low"
2177,"Laurie","white","no","boston","low"
2178,"Laurie","white","no","boston","high"
2179,"Matthew","white","no","boston","low"
2180,"Matthew","white","no","boston","low"
2181,"Matthew","white","no","boston","low"
2182,"Neil","white","no","boston","low"
2183,"Neil","white","no","boston","high"
2184,"Rasheed","black","no","boston","low"
2185,"Rasheed","black","no","boston","low"
2186,"Tamika","black","no","boston","high"
2187,"Tanisha","black","no","boston","low"
2188,"Tanisha","black","no","boston","high"
2189,"Todd","white","no","boston","high"
2190,"Todd","white","no","boston","high"
2191,"Todd","white","no","boston","high"
2192,"Tyrone","black","no","boston","low"
2193,"Latonya","black","no","boston","low"
2194,"Meredith","white","call","boston","high"
2195,"Sarah","white","call","boston","low"
2196,"Tanisha","black","no","boston","high"
2197,"Allison","white","no","boston","low"
2198,"Kenya","black","no","boston","high"
2199,"Kristen","white","no","boston","high"
2200,"Lakisha","black","no","boston","low"
2201,"Carrie","white","no","boston","low"
2202,"Keisha","black","call","boston","high"
2203,"Latoya","black","no","boston","low"
2204,"Laurie","white","call","boston","high"
2205,"Allison","white","call","boston","high"
2206,"Ebony","black","no","boston","low"
2207,"Latoya","black","no","boston","high"
2208,"Laurie","white","call","boston","low"
2209,"Jill","white","no","boston","high"
2210,"Keisha","black","no","boston","low"
2211,"Latonya","black","call","boston","high"
2212,"Sarah","white","no","boston","low"
2213,"Emily","white","no","boston","low"
2214,"Jill","white","no","boston","high"
2215,"Latoya","black","no","boston","high"
2216,"Tamika","black","no","boston","low"
2217,"Emily","white","no","boston","high"
2218,"Jill","white","no","boston","low"
2219,"Kenya","black","no","boston","high"
2220,"Latoya","black","no","boston","low"
2221,"Aisha","black","no","boston","high"
2222,"Carrie","white","call","boston","high"
2223,"Latonya","black","call","boston","low"
2224,"Sarah","white","no","boston","low"
2225,"Kenya","black","no","boston","high"
2226,"Kristen","white","no","boston","low"
2227,"Lakisha","black","no","boston","low"
2228,"Meredith","white","call","boston","high"
2229,"Carrie","white","call","boston","high"
2230,"Kenya","black","no","boston","low"
2231,"Latonya","black","no","boston","high"
2232,"Laurie","white","no","boston","low"
2233,"Allison","white","no","boston","low"
2234,"Brendan","white","call","boston","high"
2235,"Jamal","black","no","boston","high"
2236,"Tamika","black","no","boston","low"
2237,"Allison","white","no","chicago","high"
2238,"Emily","white","no","chicago","low"
2239,"Latonya","black","no","chicago","low"
2240,"Latoya","black","no","chicago","high"
2241,"Aisha","black","no","chicago","low"
2242,"Allison","white","no","chicago","high"
2243,"Kristen","white","no","chicago","low"
2244,"Latonya","black","no","chicago","high"
2245,"Ebony","black","no","chicago","low"
2246,"Emily","white","no","chicago","high"
2247,"Latonya","black","no","chicago","high"
2248,"Laurie","white","no","chicago","low"
2249,"Brendan","white","no","chicago","low"
2250,"Brendan","white","no","chicago","high"
2251,"Jamal","black","no","chicago","low"
2252,"Jermaine","black","no","chicago","high"
2253,"Allison","white","no","chicago","high"
2254,"Emily","white","no","chicago","low"
2255,"Tamika","black","no","chicago","high"
2256,"Tanisha","black","call","chicago","low"
2257,"Ebony","black","no","chicago","high"
2258,"Emily","white","no","chicago","high"
2259,"Keisha","black","no","chicago","low"
2260,"Meredith","white","no","chicago","low"
2261,"Ebony","black","no","chicago","high"
2262,"Kristen","white","no","chicago","low"
2263,"Meredith","white","no","chicago","high"
2264,"Tanisha","black","no","chicago","low"
2265,"Emily","white","no","chicago","low"
2266,"Keisha","black","no","chicago","low"
2267,"Latoya","black","no","chicago","high"
2268,"Laurie","white","no","chicago","high"
2269,"Aisha","black","no","boston","high"
2270,"Allison","white","no","boston","high"
2271,"Brendan","white","no","boston","low"
2272,"Brendan","white","no","boston","high"
2273,"Carrie","white","no","boston","low"
2274,"Carrie","white","no","boston","high"
2275,"Darnell","black","no","boston","high"
2276,"Ebony","black","no","boston","low"
2277,"Emily","white","no","boston","low"
2278,"Geoffrey","white","no","boston","low"
2279,"Geoffrey","white","no","boston","high"
2280,"Greg","white","no","boston","low"
2281,"Hakim","black","no","boston","low"
2282,"Jay","white","no","boston","low"
2283,"Kareem","black","no","boston","low"
2284,"Kenya","black","no","boston","low"
2285,"Kenya","black","no","boston","high"
2286,"Kristen","white","no","boston","low"
2287,"Kristen","white","no","boston","low"
2288,"Lakisha","black","no","boston","low"
2289,"Lakisha","black","no","boston","low"
2290,"Lakisha","black","no","boston","high"
2291,"Latonya","black","no","boston","low"
2292,"Latoya","black","no","boston","low"
2293,"Laurie","white","no","boston","high"
2294,"Matthew","white","no","boston","high"
2295,"Meredith","white","no","boston","high"
2296,"Neil","white","no","boston","high"
2297,"Rasheed","black","no","boston","high"
2298,"Tamika","black","no","boston","high"
2299,"Tanisha","black","no","boston","high"
2300,"Tremayne","black","no","boston","high"
2301,"Aisha","black","no","boston","low"
2302,"Anne","white","call","boston","low"
2303,"Carrie","white","call","boston","high"
2304,"Kenya","black","call","boston","high"
2305,"Keisha","black","no","boston","low"
2306,"Kristen","white","no","boston","high"
2307,"Latonya","black","no","boston","high"
2308,"Meredith","white","no","boston","low"
2309,"Carrie","white","no","boston","low"
2310,"Jill","white","no","boston","high"
2311,"Keisha","black","no","boston","high"
2312,"Lakisha","black","no","boston","low"
2313,"Aisha","black","no","boston","low"
2314,"Allison","white","no","boston","high"
